Data,Hora,Objeto,Confiança
2025-03-07,17:57:05.277981,mouse,0.22
2025-03-07,17:57:05.277981,person,0.81
2025-03-07,17:57:05.277981,person,0.81
2025-03-07,17:57:05.277981,person,0.83
2025-03-07,17:57:05.277981,person,0.90
2025-03-07,17:57:05.277981,person,0.90
2025-03-07,17:57:05.277981,person,0.89
2025-03-07,17:57:05.277981,person,0.23
2025-03-07,17:57:05.277981,person,0.23
2025-03-07,17:57:05.277981,person,0.20
2025-03-07,17:57:05.277981,laptop,0.23
2025-03-07,17:57:05.277981,laptop,0.55
2025-03-07,17:57:05.277981,laptop,0.42
2025-03-07,17:57:05.277981,chair,0.76
2025-03-07,17:57:05.277981,chair,0.78
2025-03-07,17:57:05.277981,chair,0.75
2025-03-07,17:57:05.277981,chair,0.56
2025-03-07,17:57:05.277981,chair,0.56
2025-03-07,17:57:05.277981,chair,0.38
2025-03-07,17:57:05.277981,chair,0.97
2025-03-07,17:57:05.277981,chair,0.96
2025-03-07,17:57:05.277981,chair,0.94
2025-03-07,17:57:05.277981,chair,0.88
2025-03-07,17:57:05.277981,chair,0.88
2025-03-07,17:57:05.277981,chair,0.86
2025-03-07,17:57:05.277981,bottle,0.73
2025-03-07,17:57:05.277981,bottle,0.25
2025-03-07,17:57:05.277981,bottle,0.39
2025-03-07,17:57:05.277981,chair,0.65
2025-03-07,17:57:05.277981,chair,0.69
2025-03-07,17:57:05.277981,chair,0.71
2025-03-07,17:57:05.277981,book,0.22
2025-03-07,17:57:05.277981,book,0.20
2025-03-07,17:57:05.277981,remote,0.53
2025-03-07,17:57:05.277981,person,0.81
2025-03-07,17:57:05.277981,person,0.90
2025-03-07,17:57:05.277981,chair,0.67
2025-03-07,17:57:05.277981,chair,0.82
2025-03-07,17:57:05.277981,chair,0.78
2025-03-07,17:57:05.277981,chair,0.67
2025-03-07,17:57:05.528556,cell phone,0.61
2025-03-07,17:57:05.528556,cell phone,0.34
2025-03-07,17:57:05.528556,person,0.45
2025-03-07,17:57:05.528556,laptop,0.24
2025-03-07,17:57:05.528556,laptop,0.24
2025-03-07,17:57:05.528556,chair,0.27
2025-03-07,17:57:05.528556,chair,0.26
2025-03-07,17:57:05.528556,chair,0.22
2025-03-07,17:57:05.528556,laptop,0.21
2025-03-07,17:57:05.528556,laptop,0.38
2025-03-07,17:57:05.528556,laptop,0.36
2025-03-07,17:57:05.528556,laptop,0.21
2025-03-07,17:57:05.528556,laptop,0.21
2025-03-07,17:57:05.528556,laptop,0.38
2025-03-07,17:57:05.528556,laptop,0.43
2025-03-07,17:57:05.528556,laptop,0.48
2025-03-07,17:57:05.528556,laptop,0.59
2025-03-07,17:57:05.528556,chair,0.23
2025-03-07,17:57:05.528556,chair,0.24
2025-03-07,17:57:05.528556,chair,0.56
2025-03-07,17:57:05.528556,chair,0.59
2025-03-07,17:57:05.528556,chair,0.21
2025-03-07,17:57:05.528556,chair,0.58
2025-03-07,17:57:05.528556,chair,0.78
2025-03-07,17:57:05.528556,chair,0.83
2025-03-07,17:57:05.528556,chair,0.22
2025-03-07,17:57:05.528556,chair,0.31
2025-03-07,17:57:05.528556,chair,0.64
2025-03-07,17:57:05.528556,bottle,0.42
2025-03-07,17:57:05.528556,bottle,0.37
2025-03-07,17:57:05.528556,bottle,0.32
2025-03-07,17:57:05.528556,bottle,0.23
2025-03-07,17:57:05.528556,book,0.25
2025-03-07,17:57:05.528556,book,0.22
2025-03-07,17:57:05.528556,remote,0.87
2025-03-07,17:57:05.528556,remote,0.86
2025-03-07,17:57:05.528556,remote,0.87
2025-03-07,17:57:05.528556,mouse,0.28
2025-03-07,17:57:05.528556,mouse,0.30
2025-03-07,17:57:05.528556,mouse,0.24
2025-03-07,17:57:05.528556,person,0.54
2025-03-07,17:57:05.528556,person,0.55
2025-03-07,17:57:05.528556,person,0.57
2025-03-07,17:57:05.528556,person,0.86
2025-03-07,17:57:05.528556,person,0.86
2025-03-07,17:57:05.528556,person,0.85
2025-03-07,17:57:05.528556,person,0.48
2025-03-07,17:57:05.528556,person,0.48
2025-03-07,17:57:05.528556,person,0.42
2025-03-07,17:57:05.528556,laptop,0.26
2025-03-07,17:57:05.528556,laptop,0.42
2025-03-07,17:57:05.528556,laptop,0.26
2025-03-07,17:57:05.528556,chair,0.71
2025-03-07,17:57:05.528556,chair,0.73
2025-03-07,17:57:05.528556,chair,0.71
2025-03-07,17:57:05.528556,chair,0.61
2025-03-07,17:57:05.528556,chair,0.62
2025-03-07,17:57:05.528556,chair,0.43
2025-03-07,17:57:05.528556,chair,0.96
2025-03-07,17:57:05.528556,chair,0.96
2025-03-07,17:57:05.528556,chair,0.94
2025-03-07,17:57:05.528556,chair,0.88
2025-03-07,17:57:05.528556,chair,0.88
2025-03-07,17:57:05.528556,chair,0.85
2025-03-07,17:57:05.528556,bottle,0.66
2025-03-07,17:57:05.528556,bottle,0.22
2025-03-07,17:57:05.528556,bottle,0.35
2025-03-07,17:57:05.528556,chair,0.24
2025-03-07,17:57:05.528556,chair,0.45
2025-03-07,17:57:05.528556,chair,0.47
2025-03-07,17:57:05.528556,chair,0.82
2025-03-07,17:57:05.528556,chair,0.85
2025-03-07,17:57:05.528556,chair,0.86
2025-03-07,17:57:05.528556,book,0.23
2025-03-07,17:57:05.528556,book,0.22
2025-03-07,17:57:05.528556,remote,0.60
2025-03-07,17:57:05.528556,person,0.54
2025-03-07,17:57:05.528556,person,0.90
2025-03-07,17:57:05.528556,chair,0.64
2025-03-07,17:57:05.528556,chair,0.78
2025-03-07,17:57:05.528556,chair,0.89
2025-03-07,17:57:05.528556,chair,0.83
2025-03-07,17:57:05.765800,cell phone,0.53
2025-03-07,17:57:05.765800,cell phone,0.23
2025-03-07,17:57:05.765800,person,0.30
2025-03-07,17:57:05.765800,chair,0.21
2025-03-07,17:57:05.765800,laptop,0.20
2025-03-07,17:57:05.765800,chair,0.26
2025-03-07,17:57:05.765800,chair,0.25
2025-03-07,17:57:05.765800,chair,0.21
2025-03-07,17:57:05.765800,laptop,0.27
2025-03-07,17:57:05.765800,laptop,0.25
2025-03-07,17:57:05.765800,laptop,0.35
2025-03-07,17:57:05.765800,laptop,0.34
2025-03-07,17:57:05.765800,laptop,0.49
2025-03-07,17:57:05.765800,laptop,0.54
2025-03-07,17:57:05.765800,laptop,0.27
2025-03-07,17:57:05.765800,laptop,0.42
2025-03-07,17:57:05.765800,chair,0.54
2025-03-07,17:57:05.765800,chair,0.56
2025-03-07,17:57:05.765800,chair,0.45
2025-03-07,17:57:05.765800,chair,0.75
2025-03-07,17:57:05.765800,chair,0.80
2025-03-07,17:57:05.765800,chair,0.26
2025-03-07,17:57:05.765800,chair,0.32
2025-03-07,17:57:05.765800,chair,0.21
2025-03-07,17:57:05.765800,chair,0.57
2025-03-07,17:57:05.765800,bottle,0.44
2025-03-07,17:57:05.765800,bottle,0.39
2025-03-07,17:57:05.765800,bottle,0.36
2025-03-07,17:57:05.765800,bottle,0.25
2025-03-07,17:57:05.765800,remote,0.85
2025-03-07,17:57:05.765800,remote,0.84
2025-03-07,17:57:05.765800,remote,0.85
2025-03-07,17:57:05.765800,mouse,0.24
2025-03-07,17:57:05.765800,mouse,0.25
2025-03-07,17:57:05.765800,person,0.46
2025-03-07,17:57:05.765800,person,0.46
2025-03-07,17:57:05.765800,person,0.48
2025-03-07,17:57:05.765800,person,0.89
2025-03-07,17:57:05.765800,person,0.90
2025-03-07,17:57:05.765800,person,0.89
2025-03-07,17:57:05.765800,person,0.34
2025-03-07,17:57:05.765800,person,0.34
2025-03-07,17:57:05.765800,person,0.29
2025-03-07,17:57:05.765800,laptop,0.42
2025-03-07,17:57:05.765800,laptop,0.30
2025-03-07,17:57:05.765800,laptop,0.73
2025-03-07,17:57:05.765800,laptop,0.71
2025-03-07,17:57:05.765800,laptop,0.58
2025-03-07,17:57:05.765800,chair,0.61
2025-03-07,17:57:05.765800,chair,0.60
2025-03-07,17:57:05.765800,chair,0.45
2025-03-07,17:57:05.765800,chair,0.95
2025-03-07,17:57:05.765800,chair,0.94
2025-03-07,17:57:05.765800,chair,0.91
2025-03-07,17:57:05.765800,chair,0.20
2025-03-07,17:57:05.765800,chair,0.82
2025-03-07,17:57:05.765800,chair,0.81
2025-03-07,17:57:05.765800,chair,0.78
2025-03-07,17:57:05.765800,bottle,0.67
2025-03-07,17:57:05.765800,bottle,0.24
2025-03-07,17:57:05.765800,bottle,0.37
2025-03-07,17:57:05.765800,chair,0.30
2025-03-07,17:57:05.765800,chair,0.52
2025-03-07,17:57:05.765800,chair,0.54
2025-03-07,17:57:05.765800,chair,0.83
2025-03-07,17:57:05.765800,chair,0.86
2025-03-07,17:57:05.765800,chair,0.87
2025-03-07,17:57:05.765800,remote,0.57
2025-03-07,17:57:05.765800,person,0.40
2025-03-07,17:57:05.765800,person,0.91
2025-03-07,17:57:05.765800,chair,0.36
2025-03-07,17:57:05.765800,chair,0.79
2025-03-07,17:57:05.765800,chair,0.91
2025-03-07,17:57:05.765800,chair,0.85
2025-03-07,17:57:05.991379,cell phone,0.46
2025-03-07,17:57:05.991379,cell phone,0.21
2025-03-07,17:57:05.991379,person,0.28
2025-03-07,17:57:05.991379,tvmonitor,0.20
2025-03-07,17:57:05.991379,laptop,0.22
2025-03-07,17:57:05.991379,laptop,0.22
2025-03-07,17:57:05.991379,laptop,0.31
2025-03-07,17:57:05.991379,laptop,0.33
2025-03-07,17:57:05.991379,laptop,0.32
2025-03-07,17:57:05.991379,chair,0.47
2025-03-07,17:57:05.991379,chair,0.50
2025-03-07,17:57:05.991379,chair,0.26
2025-03-07,17:57:05.991379,chair,0.68
2025-03-07,17:57:05.991379,chair,0.71
2025-03-07,17:57:05.991379,chair,0.78
2025-03-07,17:57:05.991379,chair,0.26
2025-03-07,17:57:05.991379,chair,0.48
2025-03-07,17:57:05.991379,chair,0.71
2025-03-07,17:57:05.991379,bottle,0.44
2025-03-07,17:57:05.991379,bottle,0.38
2025-03-07,17:57:05.991379,bottle,0.30
2025-03-07,17:57:05.991379,book,0.23
2025-03-07,17:57:05.991379,book,0.20
2025-03-07,17:57:05.991379,remote,0.81
2025-03-07,17:57:05.991379,remote,0.78
2025-03-07,17:57:05.991379,remote,0.80
2025-03-07,17:57:05.991379,mouse,0.26
2025-03-07,17:57:05.991379,mouse,0.28
2025-03-07,17:57:05.991379,mouse,0.20
2025-03-07,17:57:05.991379,person,0.45
2025-03-07,17:57:05.991379,person,0.45
2025-03-07,17:57:05.991379,person,0.47
2025-03-07,17:57:05.991379,person,0.84
2025-03-07,17:57:05.991379,person,0.85
2025-03-07,17:57:05.991379,person,0.84
2025-03-07,17:57:05.991379,person,0.37
2025-03-07,17:57:05.991379,person,0.38
2025-03-07,17:57:05.991379,person,0.33
2025-03-07,17:57:05.991379,laptop,0.43
2025-03-07,17:57:05.991379,laptop,0.33
2025-03-07,17:57:05.991379,chair,0.61
2025-03-07,17:57:05.991379,chair,0.64
2025-03-07,17:57:05.991379,chair,0.60
2025-03-07,17:57:05.991379,chair,0.56
2025-03-07,17:57:05.991379,chair,0.56
2025-03-07,17:57:05.991379,chair,0.41
2025-03-07,17:57:05.991379,chair,0.96
2025-03-07,17:57:05.991379,chair,0.96
2025-03-07,17:57:05.991379,chair,0.94
2025-03-07,17:57:05.991379,chair,0.90
2025-03-07,17:57:05.991379,chair,0.90
2025-03-07,17:57:05.991379,chair,0.88
2025-03-07,17:57:05.991379,bottle,0.70
2025-03-07,17:57:05.991379,bottle,0.23
2025-03-07,17:57:05.991379,bottle,0.33
2025-03-07,17:57:05.991379,chair,0.22
2025-03-07,17:57:05.991379,chair,0.40
2025-03-07,17:57:05.991379,chair,0.42
2025-03-07,17:57:05.991379,chair,0.83
2025-03-07,17:57:05.991379,chair,0.86
2025-03-07,17:57:05.991379,chair,0.87
2025-03-07,17:57:05.991379,book,0.21
2025-03-07,17:57:05.991379,remote,0.46
2025-03-07,17:57:05.991379,person,0.36
2025-03-07,17:57:05.991379,person,0.89
2025-03-07,17:57:05.991379,chair,0.47
2025-03-07,17:57:05.991379,chair,0.86
2025-03-07,17:57:05.991379,chair,0.89
2025-03-07,17:57:05.991379,chair,0.82
2025-03-07,17:57:06.239039,cell phone,0.40
2025-03-07,17:57:06.239039,chair,0.24
2025-03-07,17:57:06.239039,chair,0.23
2025-03-07,17:57:06.239039,laptop,0.31
2025-03-07,17:57:06.239039,laptop,0.30
2025-03-07,17:57:06.239039,chair,0.27
2025-03-07,17:57:06.239039,chair,0.30
2025-03-07,17:57:06.239039,chair,0.32
2025-03-07,17:57:06.239039,chair,0.24
2025-03-07,17:57:06.239039,chair,0.27
2025-03-07,17:57:06.239039,chair,0.35
2025-03-07,17:57:06.239039,chair,0.38
2025-03-07,17:57:06.239039,chair,0.24
2025-03-07,17:57:06.239039,chair,0.67
2025-03-07,17:57:06.239039,chair,0.69
2025-03-07,17:57:06.239039,chair,0.78
2025-03-07,17:57:06.239039,chair,0.42
2025-03-07,17:57:06.239039,chair,0.68
2025-03-07,17:57:06.239039,bottle,0.46
2025-03-07,17:57:06.239039,bottle,0.40
2025-03-07,17:57:06.239039,bottle,0.36
2025-03-07,17:57:06.239039,bottle,0.25
2025-03-07,17:57:06.239039,book,0.26
2025-03-07,17:57:06.239039,book,0.23
2025-03-07,17:57:06.239039,remote,0.84
2025-03-07,17:57:06.239039,remote,0.82
2025-03-07,17:57:06.239039,remote,0.83
2025-03-07,17:57:06.239039,mouse,0.31
2025-03-07,17:57:06.239039,mouse,0.34
2025-03-07,17:57:06.239039,mouse,0.28
2025-03-07,17:57:06.239039,person,0.59
2025-03-07,17:57:06.239039,person,0.60
2025-03-07,17:57:06.239039,person,0.59
2025-03-07,17:57:06.239039,person,0.79
2025-03-07,17:57:06.239039,person,0.80
2025-03-07,17:57:06.239039,person,0.77
2025-03-07,17:57:06.239039,person,0.20
2025-03-07,17:57:06.239039,person,0.22
2025-03-07,17:57:06.239039,person,0.21
2025-03-07,17:57:06.239039,laptop,0.41
2025-03-07,17:57:06.239039,laptop,0.32
2025-03-07,17:57:06.239039,chair,0.57
2025-03-07,17:57:06.239039,chair,0.59
2025-03-07,17:57:06.239039,chair,0.53
2025-03-07,17:57:06.239039,chair,0.21
2025-03-07,17:57:06.239039,chair,0.21
2025-03-07,17:57:06.239039,chair,0.59
2025-03-07,17:57:06.239039,chair,0.58
2025-03-07,17:57:06.239039,chair,0.46
2025-03-07,17:57:06.239039,chair,0.95
2025-03-07,17:57:06.239039,chair,0.94
2025-03-07,17:57:06.239039,chair,0.92
2025-03-07,17:57:06.239039,chair,0.84
2025-03-07,17:57:06.239039,chair,0.84
2025-03-07,17:57:06.239039,chair,0.81
2025-03-07,17:57:06.239039,bottle,0.68
2025-03-07,17:57:06.239039,bottle,0.23
2025-03-07,17:57:06.239039,bottle,0.38
2025-03-07,17:57:06.239039,chair,0.27
2025-03-07,17:57:06.239039,chair,0.48
2025-03-07,17:57:06.239039,chair,0.50
2025-03-07,17:57:06.239039,chair,0.86
2025-03-07,17:57:06.239039,chair,0.89
2025-03-07,17:57:06.239039,chair,0.90
2025-03-07,17:57:06.239039,book,0.21
2025-03-07,17:57:06.239039,remote,0.48
2025-03-07,17:57:06.239039,person,0.90
2025-03-07,17:57:06.239039,chair,0.40
2025-03-07,17:57:06.239039,chair,0.82
2025-03-07,17:57:06.239039,chair,0.91
2025-03-07,17:57:06.239039,chair,0.86
2025-03-07,17:57:06.482891,cell phone,0.28
2025-03-07,17:57:06.482891,chair,0.26
2025-03-07,17:57:06.482891,chair,0.25
2025-03-07,17:57:06.482891,chair,0.21
2025-03-07,17:57:06.482891,chair,0.29
2025-03-07,17:57:06.482891,chair,0.34
2025-03-07,17:57:06.482891,chair,0.32
2025-03-07,17:57:06.482891,chair,0.31
2025-03-07,17:57:06.482891,chair,0.34
2025-03-07,17:57:06.482891,chair,0.28
2025-03-07,17:57:06.482891,chair,0.21
2025-03-07,17:57:06.482891,chair,0.24
2025-03-07,17:57:06.482891,chair,0.38
2025-03-07,17:57:06.482891,chair,0.42
2025-03-07,17:57:06.482891,chair,0.34
2025-03-07,17:57:06.482891,chair,0.72
2025-03-07,17:57:06.482891,chair,0.71
2025-03-07,17:57:06.482891,chair,0.77
2025-03-07,17:57:06.482891,chair,0.24
2025-03-07,17:57:06.482891,chair,0.53
2025-03-07,17:57:06.482891,chair,0.71
2025-03-07,17:57:06.482891,bottle,0.44
2025-03-07,17:57:06.482891,bottle,0.35
2025-03-07,17:57:06.482891,bottle,0.40
2025-03-07,17:57:06.482891,bottle,0.22
2025-03-07,17:57:06.482891,book,0.22
2025-03-07,17:57:06.482891,book,0.20
2025-03-07,17:57:06.482891,remote,0.80
2025-03-07,17:57:06.482891,remote,0.78
2025-03-07,17:57:06.482891,remote,0.80
2025-03-07,17:57:06.482891,mouse,0.41
2025-03-07,17:57:06.482891,mouse,0.44
2025-03-07,17:57:06.482891,mouse,0.36
2025-03-07,17:57:06.482891,person,0.62
2025-03-07,17:57:06.482891,person,0.64
2025-03-07,17:57:06.482891,person,0.63
2025-03-07,17:57:06.482891,person,0.77
2025-03-07,17:57:06.482891,person,0.78
2025-03-07,17:57:06.482891,person,0.76
2025-03-07,17:57:06.482891,person,0.28
2025-03-07,17:57:06.482891,person,0.30
2025-03-07,17:57:06.482891,person,0.29
2025-03-07,17:57:06.482891,laptop,0.25
2025-03-07,17:57:06.482891,chair,0.46
2025-03-07,17:57:06.482891,chair,0.49
2025-03-07,17:57:06.482891,chair,0.44
2025-03-07,17:57:06.482891,chair,0.52
2025-03-07,17:57:06.482891,chair,0.53
2025-03-07,17:57:06.482891,chair,0.40
2025-03-07,17:57:06.482891,chair,0.95
2025-03-07,17:57:06.482891,chair,0.93
2025-03-07,17:57:06.482891,chair,0.88
2025-03-07,17:57:06.482891,chair,0.91
2025-03-07,17:57:06.482891,chair,0.90
2025-03-07,17:57:06.482891,chair,0.87
2025-03-07,17:57:06.482891,bottle,0.71
2025-03-07,17:57:06.482891,bottle,0.43
2025-03-07,17:57:06.482891,chair,0.22
2025-03-07,17:57:06.482891,chair,0.41
2025-03-07,17:57:06.482891,chair,0.42
2025-03-07,17:57:06.482891,chair,0.83
2025-03-07,17:57:06.482891,chair,0.85
2025-03-07,17:57:06.482891,chair,0.86
2025-03-07,17:57:06.482891,book,0.20
2025-03-07,17:57:06.482891,remote,0.46
2025-03-07,17:57:06.482891,person,0.93
2025-03-07,17:57:06.482891,chair,0.34
2025-03-07,17:57:06.482891,chair,0.86
2025-03-07,17:57:06.482891,chair,0.89
2025-03-07,17:57:06.482891,chair,0.82
2025-03-07,17:57:06.726417,cell phone,0.40
2025-03-07,17:57:06.726417,cell phone,0.35
2025-03-07,17:57:06.726417,chair,0.20
2025-03-07,17:57:06.726417,chair,0.21
2025-03-07,17:57:06.726417,chair,0.20
2025-03-07,17:57:06.726417,chair,0.20
2025-03-07,17:57:06.726417,laptop,0.30
2025-03-07,17:57:06.726417,laptop,0.31
2025-03-07,17:57:06.726417,laptop,0.22
2025-03-07,17:57:06.726417,laptop,0.41
2025-03-07,17:57:06.726417,laptop,0.21
2025-03-07,17:57:06.726417,laptop,0.51
2025-03-07,17:57:06.726417,chair,0.24
2025-03-07,17:57:06.726417,chair,0.22
2025-03-07,17:57:06.726417,chair,0.55
2025-03-07,17:57:06.726417,chair,0.74
2025-03-07,17:57:06.726417,chair,0.79
2025-03-07,17:57:06.726417,chair,0.31
2025-03-07,17:57:06.726417,chair,0.64
2025-03-07,17:57:06.726417,bottle,0.53
2025-03-07,17:57:06.726417,bottle,0.45
2025-03-07,17:57:06.726417,bottle,0.44
2025-03-07,17:57:06.726417,bottle,0.29
2025-03-07,17:57:06.726417,book,0.20
2025-03-07,17:57:06.726417,remote,0.87
2025-03-07,17:57:06.726417,remote,0.86
2025-03-07,17:57:06.726417,remote,0.87
2025-03-07,17:57:06.726417,mouse,0.26
2025-03-07,17:57:06.726417,mouse,0.27
2025-03-07,17:57:06.726417,person,0.40
2025-03-07,17:57:06.726417,person,0.40
2025-03-07,17:57:06.726417,person,0.37
2025-03-07,17:57:06.726417,person,0.89
2025-03-07,17:57:06.726417,person,0.90
2025-03-07,17:57:06.726417,person,0.87
2025-03-07,17:57:06.726417,person,0.45
2025-03-07,17:57:06.726417,person,0.48
2025-03-07,17:57:06.726417,person,0.43
2025-03-07,17:57:06.726417,person,0.31
2025-03-07,17:57:06.726417,person,0.35
2025-03-07,17:57:06.726417,person,0.33
2025-03-07,17:57:06.726417,person,0.22
2025-03-07,17:57:06.726417,person,0.26
2025-03-07,17:57:06.726417,person,0.22
2025-03-07,17:57:06.726417,laptop,0.46
2025-03-07,17:57:06.726417,laptop,0.28
2025-03-07,17:57:06.726417,laptop,0.58
2025-03-07,17:57:06.726417,chair,0.56
2025-03-07,17:57:06.726417,chair,0.55
2025-03-07,17:57:06.726417,chair,0.47
2025-03-07,17:57:06.726417,chair,0.47
2025-03-07,17:57:06.726417,chair,0.41
2025-03-07,17:57:06.726417,chair,0.27
2025-03-07,17:57:06.726417,chair,0.26
2025-03-07,17:57:06.726417,chair,0.22
2025-03-07,17:57:06.726417,chair,0.95
2025-03-07,17:57:06.726417,chair,0.93
2025-03-07,17:57:06.726417,chair,0.89
2025-03-07,17:57:06.726417,chair,0.87
2025-03-07,17:57:06.726417,chair,0.87
2025-03-07,17:57:06.726417,chair,0.84
2025-03-07,17:57:06.726417,bottle,0.74
2025-03-07,17:57:06.726417,bottle,0.24
2025-03-07,17:57:06.726417,bottle,0.46
2025-03-07,17:57:06.726417,chair,0.25
2025-03-07,17:57:06.726417,chair,0.42
2025-03-07,17:57:06.726417,chair,0.43
2025-03-07,17:57:06.726417,chair,0.89
2025-03-07,17:57:06.726417,chair,0.91
2025-03-07,17:57:06.726417,chair,0.91
2025-03-07,17:57:06.726417,remote,0.55
2025-03-07,17:57:06.726417,person,0.85
2025-03-07,17:57:06.726417,person,0.45
2025-03-07,17:57:06.726417,person,0.28
2025-03-07,17:57:06.726417,chair,0.49
2025-03-07,17:57:06.726417,chair,0.79
2025-03-07,17:57:06.726417,chair,0.94
2025-03-07,17:57:06.726417,chair,0.89
2025-03-07,17:57:06.952986,cell phone,0.38
2025-03-07,17:57:06.952986,cell phone,0.36
2025-03-07,17:57:06.952986,laptop,0.22
2025-03-07,17:57:06.952986,laptop,0.22
2025-03-07,17:57:06.952986,laptop,0.40
2025-03-07,17:57:06.952986,laptop,0.46
2025-03-07,17:57:06.952986,chair,0.20
2025-03-07,17:57:06.952986,chair,0.22
2025-03-07,17:57:06.952986,chair,0.38
2025-03-07,17:57:06.952986,chair,0.63
2025-03-07,17:57:06.952986,chair,0.68
2025-03-07,17:57:06.952986,chair,0.20
2025-03-07,17:57:06.952986,chair,0.44
2025-03-07,17:57:06.952986,bottle,0.50
2025-03-07,17:57:06.952986,bottle,0.43
2025-03-07,17:57:06.952986,bottle,0.39
2025-03-07,17:57:06.952986,bottle,0.26
2025-03-07,17:57:06.952986,book,0.28
2025-03-07,17:57:06.952986,book,0.25
2025-03-07,17:57:06.952986,remote,0.87
2025-03-07,17:57:06.952986,remote,0.86
2025-03-07,17:57:06.952986,remote,0.87
2025-03-07,17:57:06.952986,mouse,0.26
2025-03-07,17:57:06.952986,mouse,0.29
2025-03-07,17:57:06.952986,mouse,0.22
2025-03-07,17:57:06.952986,person,0.45
2025-03-07,17:57:06.952986,person,0.46
2025-03-07,17:57:06.952986,person,0.42
2025-03-07,17:57:06.952986,person,0.88
2025-03-07,17:57:06.952986,person,0.89
2025-03-07,17:57:06.952986,person,0.86
2025-03-07,17:57:06.952986,person,0.41
2025-03-07,17:57:06.952986,person,0.44
2025-03-07,17:57:06.952986,person,0.39
2025-03-07,17:57:06.952986,person,0.28
2025-03-07,17:57:06.952986,person,0.32
2025-03-07,17:57:06.952986,person,0.31
2025-03-07,17:57:06.952986,person,0.21
2025-03-07,17:57:06.952986,laptop,0.35
2025-03-07,17:57:06.952986,chair,0.59
2025-03-07,17:57:06.952986,chair,0.62
2025-03-07,17:57:06.952986,chair,0.59
2025-03-07,17:57:06.952986,chair,0.52
2025-03-07,17:57:06.952986,chair,0.52
2025-03-07,17:57:06.952986,chair,0.46
2025-03-07,17:57:06.952986,chair,0.22
2025-03-07,17:57:06.952986,chair,0.21
2025-03-07,17:57:06.952986,chair,0.95
2025-03-07,17:57:06.952986,chair,0.94
2025-03-07,17:57:06.952986,chair,0.91
2025-03-07,17:57:06.952986,chair,0.75
2025-03-07,17:57:06.952986,chair,0.75
2025-03-07,17:57:06.952986,chair,0.71
2025-03-07,17:57:06.952986,bottle,0.72
2025-03-07,17:57:06.952986,bottle,0.26
2025-03-07,17:57:06.952986,bottle,0.45
2025-03-07,17:57:06.952986,chair,0.37
2025-03-07,17:57:06.952986,chair,0.39
2025-03-07,17:57:06.952986,chair,0.86
2025-03-07,17:57:06.952986,chair,0.88
2025-03-07,17:57:06.952986,chair,0.89
2025-03-07,17:57:06.952986,book,0.23
2025-03-07,17:57:06.952986,book,0.22
2025-03-07,17:57:06.952986,remote,0.59
2025-03-07,17:57:06.952986,person,0.84
2025-03-07,17:57:06.952986,person,0.45
2025-03-07,17:57:06.952986,person,0.30
2025-03-07,17:57:06.952986,chair,0.48
2025-03-07,17:57:06.952986,chair,0.33
2025-03-07,17:57:06.952986,chair,0.83
2025-03-07,17:57:06.952986,chair,0.93
2025-03-07,17:57:06.952986,chair,0.87
2025-03-07,17:57:07.194771,cell phone,0.39
2025-03-07,17:57:07.194771,cell phone,0.38
2025-03-07,17:57:07.194771,tvmonitor,0.22
2025-03-07,17:57:07.194771,laptop,0.29
2025-03-07,17:57:07.194771,laptop,0.28
2025-03-07,17:57:07.194771,laptop,0.23
2025-03-07,17:57:07.194771,laptop,0.27
2025-03-07,17:57:07.194771,chair,0.21
2025-03-07,17:57:07.194771,chair,0.26
2025-03-07,17:57:07.194771,chair,0.36
2025-03-07,17:57:07.194771,chair,0.76
2025-03-07,17:57:07.194771,chair,0.79
2025-03-07,17:57:07.194771,chair,0.23
2025-03-07,17:57:07.194771,bottle,0.42
2025-03-07,17:57:07.194771,bottle,0.37
2025-03-07,17:57:07.194771,bottle,0.37
2025-03-07,17:57:07.194771,bottle,0.24
2025-03-07,17:57:07.194771,book,0.23
2025-03-07,17:57:07.194771,book,0.21
2025-03-07,17:57:07.194771,remote,0.84
2025-03-07,17:57:07.194771,remote,0.82
2025-03-07,17:57:07.194771,remote,0.83
2025-03-07,17:57:07.194771,mouse,0.35
2025-03-07,17:57:07.194771,mouse,0.38
2025-03-07,17:57:07.194771,mouse,0.31
2025-03-07,17:57:07.194771,person,0.40
2025-03-07,17:57:07.194771,person,0.41
2025-03-07,17:57:07.194771,person,0.37
2025-03-07,17:57:07.194771,person,0.79
2025-03-07,17:57:07.194771,person,0.80
2025-03-07,17:57:07.194771,person,0.75
2025-03-07,17:57:07.194771,person,0.30
2025-03-07,17:57:07.194771,person,0.34
2025-03-07,17:57:07.194771,person,0.32
2025-03-07,17:57:07.194771,laptop,0.38
2025-03-07,17:57:07.194771,laptop,0.27
2025-03-07,17:57:07.194771,chair,0.52
2025-03-07,17:57:07.194771,chair,0.55
2025-03-07,17:57:07.194771,chair,0.51
2025-03-07,17:57:07.194771,chair,0.53
2025-03-07,17:57:07.194771,chair,0.55
2025-03-07,17:57:07.194771,chair,0.50
2025-03-07,17:57:07.194771,chair,0.31
2025-03-07,17:57:07.194771,chair,0.31
2025-03-07,17:57:07.194771,chair,0.28
2025-03-07,17:57:07.194771,chair,0.96
2025-03-07,17:57:07.194771,chair,0.95
2025-03-07,17:57:07.194771,chair,0.92
2025-03-07,17:57:07.194771,chair,0.66
2025-03-07,17:57:07.194771,chair,0.65
